YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_WAC,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_WAC,DEP_TIME,DEP_DELAY,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,FLIGHTS,DISTANCE_GROUP
2016,1,6,3,1/6/2016,AS,12892,LAX,"Los Angeles, CA",91,14747,SEA,"Seattle, WA",93,1552,92,1,1825,76,1,0,1,4
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14831,SJC,"San Jose, CA",91,554,-6,0,813,4,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14831,SJC,"San Jose, CA",91,1244,-6,0,1445,-9,0,0,1,3
2016,1,6,3,1/6/2016,AS,14831,SJC,"San Jose, CA",91,14747,SEA,"Seattle, WA",93,934,-11,0,1128,-22,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14831,SJC,"San Jose, CA",91,1815,-5,0,2017,-8,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14831,SJC,"San Jose, CA",91,948,-2,0,1148,-12,0,0,1,3
2016,1,6,3,1/6/2016,AS,14831,SJC,"San Jose, CA",91,14747,SEA,"Seattle, WA",93,1542,-8,0,1738,-16,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14831,SJC,"San Jose, CA",91,2012,-8,0,2210,-11,0,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14747,SEA,"Seattle, WA",93,2113,108,1,2306,91,1,0,1,3
2016,1,6,3,1/6/2016,AS,14262,PSP,"Palm Springs, CA",91,14771,SFO,"San Francisco, CA",91,1842,107,1,2030,120,1,0,1,2
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,13796,OAK,"Oakland, CA",91,557,-3,0,752,-13,0,0,1,3
2016,1,6,3,1/6/2016,AS,13796,OAK,"Oakland, CA",91,14747,SEA,"Seattle, WA",93,1308,-7,0,1459,-10,0,0,1,3
2016,1,6,3,1/6/2016,AS,13796,OAK,"Oakland, CA",91,14747,SEA,"Seattle, WA",93,558,-2,0,853,53,1,0,1,3
2016,1,6,3,1/6/2016,AS,13796,OAK,"Oakland, CA",91,14747,SEA,"Seattle, WA",93,929,-6,0,1117,-23,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,13796,OAK,"Oakland, CA",91,2139,-6,0,7,25,1,0,1,3
2016,1,6,3,1/6/2016,AS,14893,SMF,"Sacramento, CA",91,14747,SEA,"Seattle, WA",93,1443,3,0,1619,-11,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14893,SMF,"Sacramento, CA",91,942,42,1,1131,42,1,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,13796,OAK,"Oakland, CA",91,1008,-2,0,1201,-12,0,0,1,3
2016,1,6,3,1/6/2016,AS,14893,SMF,"Sacramento, CA",91,14747,SEA,"Seattle, WA",93,633,-7,0,818,-27,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14893,SMF,"Sacramento, CA",91,1938,-7,0,2120,-11,0,0,1,3
2016,1,6,3,1/6/2016,AS,14893,SMF,"Sacramento, CA",91,14747,SEA,"Seattle, WA",93,1212,32,1,1340,6,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14893,SMF,"Sacramento, CA",91,1213,3,0,1356,6,0,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14057,PDX,"Portland, OR",92,,,,,,,1,1,3
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,14771,SFO,"San Francisco, CA",91,1005,-5,0,,,,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14057,PDX,"Portland, OR",92,832,-8,0,1021,-8,0,0,1,3
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,14771,SFO,"San Francisco, CA",91,1940,85,1,2125,75,1,0,1,3
2016,1,6,3,1/6/2016,AS,14771,SFO,"San Francisco, CA",91,14057,PDX,"Portland, OR",92,1729,39,1,1906,32,1,0,1,3
2016,1,6,3,1/6/2016,AS,14831,SJC,"San Jose, CA",91,14747,SEA,"Seattle, WA",93,1243,-7,0,1430,-25,0,0,1,3
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,14771,SFO,"San Francisco, CA",91,1332,-3,0,1604,39,1,0,1,3
2016,1,6,3,1/6/2016,AS,14831,SJC,"San Jose, CA",91,14057,PDX,"Portland, OR",92,1946,51,1,2123,44,1,0,1,3
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,14831,SJC,"San Jose, CA",91,1744,84,1,1927,85,1,0,1,3
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,14831,SJC,"San Jose, CA",91,2005,-5,0,2143,-7,0,0,1,3
2016,1,6,3,1/6/2016,AS,14831,SJC,"San Jose, CA",91,14057,PDX,"Portland, OR",92,1319,404,1,1451,391,1,0,1,3
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,14831,SJC,"San Jose, CA",91,555,-5,0,739,-6,0,0,1,3
2016,1,6,3,1/6/2016,AS,14831,SJC,"San Jose, CA",91,14057,PDX,"Portland, OR",92,832,-3,0,1005,-14,0,0,1,3
2016,1,6,3,1/6/2016,AS,14057,PDX,"Portland, OR",92,14831,SJC,"San Jose, CA",91,1107,-3,0,1250,-1,0,0,1,3
2016,1,6,3,1/6/2016,AS,14831,SJC,"San Jose, CA",91,14057,PDX,"Portland, OR",92,1335,-10,0,1511,-18,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,12892,LAX,"Los Angeles, CA",91,1319,4,0,1604,10,0,0,1,4
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,12892,LAX,"Los Angeles, CA",91,1811,1,0,2048,-2,0,0,1,4
2016,1,6,3,1/6/2016,AS,14869,SLC,"Salt Lake City, UT",87,14747,SEA,"Seattle, WA",93,1703,-7,0,1758,-31,0,0,1,3
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,14057,PDX,"Portland, OR",92,2224,-6,0,2309,-6,0,0,1,1
2016,1,6,3,1/6/2016,AS,14747,SEA,"Seattle, WA",93,12892,LAX,"Los Angeles, CA",91,652,-3,0,938,3,0,0,1,4
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,11292,DEN,"Denver, CO",82,1530,0,0,1636,-14,0,0,1,4
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,11540,ELP,"El Paso, TX",74,2032,-3,0,2108,-7,0,0,1,3
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,11540,ELP,"El Paso, TX",74,1412,7,0,1448,3,0,0,1,3
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,11618,EWR,"Newark, NJ",21,1350,20,1,1804,9,0,0,1,7
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,11697,FLL,"Fort Lauderdale, FL",33,1346,1,0,1709,-6,0,0,1,5
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,11697,FLL,"Fort Lauderdale, FL",33,1049,-1,0,1413,-7,0,0,1,5
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12191,HOU,"Houston, TX",74,923,-2,0,1004,-11,0,0,1,1
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12191,HOU,"Houston, TX",74,1215,0,0,1258,-7,0,0,1,1
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12191,HOU,"Houston, TX",74,1554,-1,0,1636,-9,0,0,1,1
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12191,HOU,"Houston, TX",74,1804,-1,0,1851,-9,0,0,1,1
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12191,HOU,"Houston, TX",74,2046,-4,0,2137,-8,0,0,1,1
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12206,HRL,"Harlingen/San Benito, TX",74,1534,9,0,1949,,,0,1,2
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12889,LAS,"Las Vegas, NV",85,2038,-2,0,2121,-19,0,0,1,5
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12889,LAS,"Las Vegas, NV",85,955,0,0,1050,-5,0,0,1,5
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12889,LAS,"Las Vegas, NV",85,1442,-3,0,1533,-12,0,0,1,5
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12892,LAX,"Los Angeles, CA",91,1638,-2,0,1810,5,0,0,1,5
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,12896,LBB,"Lubbock, TX",74,2150,-5,0,2256,-9,0,0,1,2
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,13204,MCO,"Orlando, FL",33,1726,1,0,2038,-12,0,0,1,4
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,13232,MDW,"Chicago, IL",41,1833,3,0,2054,-11,0,0,1,4
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,13232,MDW,"Chicago, IL",41,1318,103,1,1538,93,1,0,1,4
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,13495,MSY,"New Orleans, LA",72,1103,-2,0,1220,0,0,0,1,2
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,13796,OAK,"Oakland, CA",91,1759,-6,0,1938,-27,0,0,1,6
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,14107,PHX,"Phoenix, AZ",81,1815,-5,0,1949,-6,0,0,1,4
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,14107,PHX,"Phoenix, AZ",81,1039,-1,0,1213,-2,0,0,1,4
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,14107,PHX,"Phoenix, AZ",81,1414,9,0,1540,0,0,0,1,4
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,14679,SAN,"San Diego, CA",91,2102,47,1,2158,38,1,0,1,5
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,14679,SAN,"San Diego, CA",91,1225,0,0,1331,-4,0,0,1,5
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,14747,SEA,"Seattle, WA",93,1214,9,0,1412,-23,0,0,1,8
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,14831,SJC,"San Jose, CA",91,1857,-3,0,2054,-1,0,0,1,6
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,14908,SNA,"Santa Ana, CA",91,1300,-5,0,1412,-3,0,0,1,5
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,15016,STL,"St. Louis, MO",64,1027,-8,0,1215,-15,0,0,1,3
2016,1,1,5,1/1/2016,WN,10423,AUS,"Austin, TX",74,15304,TPA,"Tampa, FL",33,1418,-2,0,1722,-8,0,0,1,4
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,10821,BWI,"Baltimore, MD",35,2041,11,0,2140,-10,0,0,1,2
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,10821,BWI,"Baltimore, MD",35,1055,60,1,1220,70,1,0,1,2
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,10821,BWI,"Baltimore, MD",35,1152,-3,0,1304,-6,0,0,1,2
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,10821,BWI,"Baltimore, MD",35,1536,1,0,1644,-6,0,0,1,2
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,10821,BWI,"Baltimore, MD",35,1751,11,0,1918,13,0,0,1,2
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,11292,DEN,"Denver, CO",82,828,-2,0,1059,-6,0,0,1,7
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,11697,FLL,"Fort Lauderdale, FL",33,903,-2,0,1211,-14,0,0,1,5
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,12889,LAS,"Las Vegas, NV",85,1411,1,0,1638,-17,0,0,1,10
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,13204,MCO,"Orlando, FL",33,1553,-7,0,1858,-7,0,0,1,5
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,13204,MCO,"Orlando, FL",33,557,-3,0,846,-19,0,0,1,5
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,13204,MCO,"Orlando, FL",33,1301,-4,0,1559,-6,0,0,1,5
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,13232,MDW,"Chicago, IL",41,1245,0,0,1415,-5,0,0,1,4
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,13232,MDW,"Chicago, IL",41,1709,4,0,1839,-6,0,0,1,4
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,14635,RSW,"Fort Myers, FL",33,653,-2,0,1015,-5,0,0,1,5
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,15304,TPA,"Tampa, FL",33,833,-2,0,1138,-12,0,0,1,5
2016,1,1,5,1/1/2016,WN,10529,BDL,"Hartford, CT",11,15304,TPA,"Tampa, FL",33,1453,-2,0,1758,-12,0,0,1,5
2016,1,1,5,1/1/2016,WN,10599,BHM,"Birmingham, AL",51,10821,BWI,"Baltimore, MD",35,1756,-4,0,2035,-20,0,0,1,3
2016,1,1,5,1/1/2016,WN,10599,BHM,"Birmingham, AL",51,11259,DAL,"Dallas, TX",74,1425,5,0,1617,7,0,0,1,3
2016,1,1,5,1/1/2016,WN,10599,BHM,"Birmingham, AL",51,11259,DAL,"Dallas, TX",74,739,-1,0,940,0,0,0,1,3
2016,1,1,5,1/1/2016,WN,10599,BHM,"Birmingham, AL",51,11259,DAL,"Dallas, TX",74,1035,0,0,1238,8,0,0,1,3
2016,1,1,5,1/1/2016,WN,10599,BHM,"Birmingham, AL",51,12191,HOU,"Houston, TX",74,1912,7,0,2103,3,0,0,1,3
2016,1,1,5,1/1/2016,WN,10599,BHM,"Birmingham, AL",51,12889,LAS,"Las Vegas, NV",85,1231,-4,0,1450,0,0,0,1,7
2016,1,1,5,1/1/2016,WN,10599,BHM,"Birmingham, AL",51,13204,MCO,"Orlando, FL",33,1211,-4,0,1433,-12,0,0,1,2
2016,1,1,5,1/1/2016,WN,10599,BHM,"Birmingham, AL",51,13232,MDW,"Chicago, IL",41,1904,14,0,2048,8,0,0,1,3
2016,1,1,5,1/1/2016,WN,10599,BHM,"Birmingham, AL",51,15304,TPA,"Tampa, FL",33,1631,-4,0,1850,-10,0,0,1,2
2016,1,1,5,1/1/2016,WN,10599,BHM,"Birmingham, AL",51,15304,TPA,"Tampa, FL",33,826,-4,0,1053,3,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,10423,AUS,"Austin, TX",74,842,-3,0,1104,-6,0,0,1,4
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,10423,AUS,"Austin, TX",74,2107,7,0,2338,18,1,0,1,4
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,10721,BOS,"Boston, MA",13,1658,-7,0,1957,-33,0,0,1,4
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,10821,BWI,"Baltimore, MD",35,1944,-6,0,2217,-13,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,10821,BWI,"Baltimore, MD",35,1338,3,0,1601,-9,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,10821,BWI,"Baltimore, MD",35,1815,-5,0,2041,-19,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,10821,BWI,"Baltimore, MD",35,926,-4,0,1152,-13,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,10821,BWI,"Baltimore, MD",35,1650,5,0,1929,4,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,10994,CHS,"Charleston, SC",37,1122,-3,0,1342,-3,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11042,CLE,"Cleveland, OH",44,2224,-6,0,42,-13,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11066,CMH,"Columbus, OH",44,2212,7,0,9,-6,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11066,CMH,"Columbus, OH",44,911,1,0,1115,-5,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11259,DAL,"Dallas, TX",74,1658,18,1,1933,53,1,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11259,DAL,"Dallas, TX",74,2127,27,1,2327,27,1,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11278,DCA,"Washington, DC",38,1309,4,0,1534,-6,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11292,DEN,"Denver, CO",82,1424,4,0,1617,2,0,0,1,5
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11292,DEN,"Denver, CO",82,2116,116,1,2303,103,1,0,1,5
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11433,DTW,"Detroit, MI",43,906,-4,0,1142,-3,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11433,DTW,"Detroit, MI",43,2224,19,1,48,13,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11481,ECP,"Panama City, FL",33,1822,-3,0,1935,-5,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11618,EWR,"Newark, NJ",21,1853,-2,0,2143,-12,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,11697,FLL,"Fort Lauderdale, FL",33,2058,-2,0,2352,-18,0,0,1,4
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12191,HOU,"Houston, TX",74,1518,8,0,1731,11,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12191,HOU,"Houston, TX",74,1904,-1,0,2116,-4,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12191,HOU,"Houston, TX",74,1311,1,0,1518,-2,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12451,JAX,"Jacksonville, FL",33,1810,-5,0,2033,-7,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12451,JAX,"Jacksonville, FL",33,1146,41,1,1408,38,1,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12889,LAS,"Las Vegas, NV",85,1139,-1,0,1345,-10,0,0,1,7
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12889,LAS,"Las Vegas, NV",85,750,-5,0,1002,-8,0,0,1,7
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12889,LAS,"Las Vegas, NV",85,1522,2,0,1730,-5,0,0,1,7
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12892,LAX,"Los Angeles, CA",91,819,-1,0,1049,-16,0,0,1,8
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12892,LAX,"Los Angeles, CA",91,1431,1,0,1706,-4,0,0,1,8
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12953,LGA,"New York, NY",22,1040,-5,0,1340,-10,0,0,1,4
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,12953,LGA,"New York, NY",22,1513,8,0,1808,-7,0,0,1,4
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,13198,MCI,"Kansas City, MO",64,1400,0,0,1535,-5,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,13198,MCI,"Kansas City, MO",64,2005,-5,0,2140,-10,0,0,1,2
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,13204,MCO,"Orlando, FL",33,1156,-4,0,1434,-11,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,13204,MCO,"Orlando, FL",33,1746,-4,0,2023,-12,0,0,1,3
2016,1,1,5,1/1/2016,WN,10693,BNA,"Nashville, TN",54,13204,MCO,"Orlando, FL",33,2158,-7,0,30,-20,0,0,1,3
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,12889,LAS,"Las Vegas, NV",85,1633,-2,0,1731,-4,0,0,1,1
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,12889,LAS,"Las Vegas, NV",85,1007,-8,0,1103,-12,0,0,1,1
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,12889,LAS,"Las Vegas, NV",85,1101,-4,0,1149,-16,0,0,1,1
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,13796,OAK,"Oakland, CA",91,1639,9,0,1744,4,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,13796,OAK,"Oakland, CA",91,2105,-5,0,2210,-10,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,13796,OAK,"Oakland, CA",91,1717,-3,0,1823,-12,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,13796,OAK,"Oakland, CA",91,1324,-1,0,1434,-1,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,13796,OAK,"Oakland, CA",91,922,-8,0,1031,-14,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,13796,OAK,"Oakland, CA",91,2006,-4,0,2111,-9,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,13796,OAK,"Oakland, CA",91,1850,0,0,2019,14,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,13796,OAK,"Oakland, CA",91,1035,-5,0,1141,-9,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,13796,OAK,"Oakland, CA",91,1212,-3,0,1315,-10,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,13796,OAK,"Oakland, CA",91,1430,0,0,1536,-4,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,14107,PHX,"Phoenix, AZ",81,1056,-9,0,1315,-5,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,14107,PHX,"Phoenix, AZ",81,1457,72,1,1715,70,1,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,14107,PHX,"Phoenix, AZ",81,2008,123,1,2218,113,1,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,14831,SJC,"San Jose, CA",91,1748,-2,0,1845,-10,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,14831,SJC,"San Jose, CA",91,1849,-1,0,1952,-3,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,14831,SJC,"San Jose, CA",91,1359,-6,0,1459,-11,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,14831,SJC,"San Jose, CA",91,1115,0,0,1218,-2,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,14893,SMF,"Sacramento, CA",91,1914,-1,0,2022,-8,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,14893,SMF,"Sacramento, CA",91,1620,5,0,1733,3,0,0,1,2
2016,1,1,5,1/1/2016,WN,10800,BUR,"Burbank, CA",91,14893,SMF,"Sacramento, CA",91,1257,-3,0,1414,-1,0,0,1,2
2016,1,1,5,1/1/2016,WN,10821,BWI,"Baltimore, MD",35,10140,ABQ,"Albuquerque, NM",86,840,0,0,1116,-4,0,0,1,7
2016,1,1,5,1/1/2016,WN,10821,BWI,"Baltimore, MD",35,10257,ALB,"Albany, NY",22,2343,98,1,42,87,1,0,1,2
2016,1,1,5,1/1/2016,WN,10821,BWI,"Baltimore, MD",35,10257,ALB,"Albany, NY",22,1552,17,1,1656,11,0,0,1,2
2016,1,1,5,1/1/2016,WN,10821,BWI,"Baltimore, MD",35,10257,ALB,"Albany, NY",22,1945,45,1,2045,35,1,0,1,2
2016,1,1,5,1/1/2016,WN,10821,BWI,"Baltimore, MD",35,10397,ATL,"Atlanta, GA",34,1933,23,1,2128,13,0,0,1,3
2016,1,1,5,1/1/2016,WN,10821,BWI,"Baltimore, MD",35,10397,ATL,"Atlanta, GA",34,2024,4,0,2231,11,0,0,1,3
2016,1,1,5,1/1/2016,WN,10821,BWI,"Baltimore, MD",35,10397,ATL,"Atlanta, GA",34,1231,21,1,1424,14,0,0,1,3
2016,1,1,5,1/1/2016,WN,10821,BWI,"Baltimore, MD",35,10397,ATL,"Atlanta, GA",34,1451,6,0,1647,2,0,0,1,3
2016,1,21,4,1/21/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,139,-1,0,629,29,1,0,1,11
2016,1,22,5,1/22/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,133,-7,0,601,1,0,0,1,11
2016,1,23,6,1/23/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,131,-9,0,556,-4,0,0,1,11
2016,1,24,7,1/24/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,137,-3,0,603,3,0,0,1,11
2016,1,25,1,1/25/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,132,-8,0,552,-8,0,0,1,11
2016,1,26,2,1/26/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,133,-7,0,541,-19,0,0,1,11
2016,1,27,3,1/27/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,144,4,0,615,15,1,0,1,11
2016,1,28,4,1/28/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,137,-3,0,542,-18,0,0,1,11
2016,1,29,5,1/29/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,134,-6,0,611,11,0,0,1,11
2016,1,30,6,1/30/2016,HA,12889,LAS,"Las Vegas, NV",85,12173,HNL,"Honolulu, HI",2,137,-3,0,614,14,0,0,1,11
